TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server2_train_1_562,train,-4.530437625992943,53.39906350747486,112,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_563,train,-4.533347559288054,53.391265720917566,439,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_564,train,-4.535783102753191,53.39190176055946,125,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_565,train,-2.179810733467752,50.631172805134234,261,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_566,train,-2.179427099275365,50.62724196427264,69,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_567,train,-2.1752296704030822,50.63216757241744,302,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_568,train,-2.176106164125725,50.62643258078948,422,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_569,train,-2.172635355326494,50.63211929784013,507,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_570,train,-7.652225482002377,54.302144429514705,188,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_571,train,-7.646749385440813,54.30502619807738,107,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_572,train,-7.651954518258489,54.30409094002376,328,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_573,train,-7.651909435609779,54.300379814267544,13,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_574,train,-7.650560507898795,54.30422041735719,203,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_575,train,-3.1841841125123236,57.49266370531606,500,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_576,train,-3.1834620224602856,57.493782215717154,148,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_577,train,-3.1787000550875546,57.49145159233268,16,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_578,train,-3.186932571257861,57.49010947132482,467,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_579,train,-3.183708605620887,57.49309792386659,315,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_580,train,-4.518039643760043,53.3957825815314,187,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_581,train,-4.513636776913101,53.393120633433924,334,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_582,train,-4.518348228014198,53.40204202242585,166,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_583,train,-4.519284622960439,53.39325691198941,289,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_584,train,-4.513917104011047,53.3925291423257,371,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_585,train,-4.103039469022296,52.766919905088436,131,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_586,train,-4.0974285347238215,52.764437329989214,185,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_587,train,-4.097872306000255,52.76124033309353,333,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_588,train,-4.096633194815813,52.76641504644838,506,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_589,train,-4.096748154544039,52.764917276566656,467,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_590,train,-2.3171667643446296,54.089033815395034,267,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_591,train,-2.321483126856957,54.09150404224236,13,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_592,train,-2.3169117334215428,54.095890264381126,57,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_593,train,-2.3215242307149673,54.09314788948472,178,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_594,train,-2.316315506571076,54.097104120789254,214,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_595,train,-2.6286916995720424,52.37671140875853,295,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_596,train,-2.635055862099023,52.37468964941259,205,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_597,train,-2.631586572662444,52.37173078794839,306,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_598,train,-2.6275350542247224,52.378514851728184,300,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_599,train,-2.6291865881341483,52.37970049450532,229,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_600,train,-6.780789581703835,57.42684503358748,30,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_601,train,-6.777070121130858,57.433133212215985,390,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_602,train,-6.783671234767028,57.428176058359696,319,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_603,train,-6.784340451340583,57.42664916031098,327,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_604,train,-6.775687111682974,57.43305759961192,43,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_605,train,-1.6326495962556562,52.613538711042565,206,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_606,train,-1.6346688778756562,52.62314658705637,265,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_607,train,-1.6271440821261347,52.61997785483095,205,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_608,train,-1.6271012227521033,52.614602492261874,388,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_609,train,-1.6315071226074458,52.619443242546815,468,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_610,train,-2.3154595988981,54.08902907970454,412,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_611,train,-2.311846399130698,54.084664992302294,16,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_612,train,-2.3126268775687495,54.08940815831987,90,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_613,train,-2.30586767870092,54.08330099543666,312,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_614,train,-2.30892765282338,54.09204213421489,103,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_615,train,-4.334174495309095,50.824448666813595,393,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_616,train,-4.33913154875922,50.829810492188535,309,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_617,train,-4.3403615789534244,50.822747421814945,383,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_618,train,-4.334944425823295,50.82300705391024,105,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_619,train,-4.339693281557056,50.826016912781476,24,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_620,train,-3.56125765386867,51.49923729899943,154,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_621,train,-3.5619879861926522,51.50188431849293,6,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_622,train,-3.5545661426428437,51.49580546481243,247,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_623,train,-3.557316536482269,51.4994497181727,270,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_624,train,-3.561585824680983,51.493406800537656,468,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_625,train,-5.139964071278368,54.89698281803803,561,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_626,train,-5.140521284267149,54.89967073518625,397,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_627,train,-5.140822661221968,54.89470553620614,267,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_628,train,-5.133929489292161,54.89133436807972,248,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_629,train,-5.133058063416492,54.89672822469013,150,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_630,train,-3.4971772376569303,52.3227315131151,357,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_631,train,-3.4957029896017247,52.32480778616281,369,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_632,train,-3.4982995968621986,52.32343398055933,187,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_633,train,-3.4926691468242907,52.318730948498384,224,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_634,train,-3.4954925856695493,52.32010538377148,87,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_635,train,-1.6221315734123718,55.3096615063742,139,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_636,train,-1.6234757688834123,55.30748892289122,23,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_637,train,-1.6284422626875563,55.3056413711811,437,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_638,train,-1.628326679333482,55.30786517040949,300,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_639,train,-1.6239942620801173,55.30519701640922,314,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_640,train,-0.5455717328560428,50.854494268056044,469,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_641,train,-0.5517661309100953,50.85756595297159,417,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_642,train,-0.5539131128898566,50.85573184858917,444,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_643,train,-0.5491097617388097,50.84933892863402,251,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_644,train,-0.5455862023598794,50.8553645349142,360,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_645,train,-4.699717604155478,55.66571827543312,341,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_646,train,-4.699552669767361,55.66337677382836,211,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_647,train,-4.699190459258713,55.663480312791705,385,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_648,train,-4.699491355163453,55.66533211193297,34,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_649,train,-4.703425078363466,55.6584220898107,243,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_650,train,-3.065268076759024,54.455213836307664,123,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_651,train,-3.0710078368860834,54.45837713257815,171,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_652,train,-3.067423741495326,54.45115038893543,193,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_653,train,-3.067965292538666,54.44971017437923,23,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_654,train,-3.0686263525989004,54.45366008860229,245,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_655,train,-5.144590140766797,54.89658451589787,441,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_656,train,-5.145787733786974,54.893635936815706,157,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_657,train,-5.148631346638724,54.89284793650176,38,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_658,train,-5.150150506386989,54.90153933378162,117,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_659,train,-5.1439709589963,54.89211841753614,174,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_660,train,-0.5661849550164674,50.85970199548641,96,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_661,train,-0.5676302871736442,50.86159983317484,128,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_662,train,-0.5654235707541737,50.860341069281155,333,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_663,train,-0.5665403601271969,50.85864710889565,49,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_664,train,-0.5673744832707572,50.855688381155396,17,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_665,train,-2.6413200010913918,52.37549673075033,67,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_666,train,-2.6376971699090856,52.37703225135977,375,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_667,train,-2.639217285030011,52.37756433453234,429,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_668,train,-2.637063272802788,52.37416474710546,83,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_669,train,-2.6347591293477124,52.37674782716964,233,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_670,train,1.440803858512138,51.11592893680347,491,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_671,train,1.4391329432662987,51.11819756649805,502,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_672,train,1.4425630035129824,51.119551549315304,122,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_673,train,1.4471394623192855,51.11456104632116,352,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_674,train,1.4450716245592694,51.11233791527577,70,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_675,train,-2.9100713755967256,50.94648295659777,218,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_676,train,-2.911163073310153,50.93923169890799,241,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_677,train,-2.908129624890523,50.94742514472019,30,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_678,train,-2.911445367807927,50.94604238246466,470,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_679,train,-2.909100249354971,50.94063273779383,432,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_680,train,-5.275485303652637,51.869835066801954,210,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_681,train,-5.279697235406209,51.875889492260875,127,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_682,train,-5.27856360823531,51.87570779250114,241,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_683,train,-5.274576547091544,51.873437709044595,281,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_684,train,-5.278456613676848,51.869000160194545,553,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_685,train,-4.024789486182391,55.9363559006908,383,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_686,train,-4.021332899424567,55.93712470910944,434,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_687,train,-4.024532502689225,55.93803359958551,2,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_688,train,-4.017922802860084,55.93654074594111,376,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_689,train,-4.02051088829482,55.940809612173176,177,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_690,train,-0.08785486438159723,51.499388140647774,83,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_691,train,-0.09214049178466344,51.502958698247646,269,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_692,train,-0.08875749384357687,51.50490323052237,218,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_693,train,-0.09144385632846888,51.50421690185041,48,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_694,train,-0.09076925791830513,51.4996559306309,164,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_695,train,-2.6480214101790582,52.38083103692819,102,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_696,train,-2.651957460004203,52.37899841889006,143,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server2_train_1_697,train,-2.6470159404357196,52.373731547370575,361,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_698,train,-2.652320107304917,52.37737084144533,90,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_699,train,-2.6458365805674884,52.38006127091775,307,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_700,train,-5.69128709204252,50.11631231747358,273,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_701,train,-5.683224345590357,50.116035891996844,235,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_702,train,-5.6903676034049555,50.114470692813725,364,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_703,train,-5.689827208668965,50.12274003073828,422,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_704,train,-5.683406247302121,50.11885677290032,210,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_705,train,-5.147709474002586,54.91652770399478,402,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_706,train,-5.150185315172489,54.91290380060473,280,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_707,train,-5.145233121072882,54.91152082679019,489,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_708,train,-5.144357733641787,54.91352034617511,392,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_709,train,-5.144399466318162,54.90982366529408,270,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_710,train,-4.861971856575483,50.210481828583504,27,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_711,train,-4.859011191331747,50.205691709400085,67,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_712,train,-4.862511115674138,50.20122272097357,219,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_713,train,-4.857211237478391,50.20442924961641,199,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_714,train,-4.860503625250984,50.208729377466746,433,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_715,train,-1.1121224296199477,53.699133942628954,287,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_716,train,-1.1069681106112976,53.69337704858919,110,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_717,train,-1.1041803939827008,53.69915803680093,188,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_718,train,-1.1031446039668715,53.69059997117409,189,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server2_train_1_719,train,-1.1036105312353257,53.694445601158804,394,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_720,train,-1.6235752405906936,52.62476578184969,35,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_721,train,-1.6286465189989738,52.62469935589178,13,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server2_train_1_722,train,-1.6232542330766933,52.61700548942392,9,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server2_train_1_723,train,-1.6193005144330235,52.62554991339189,173,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server2_train_1_724,train,-1.6251298451816811,52.61827722123532,313,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server2_train_1_725,train,-5.927970103363878,54.417244734739285,139,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
