TaskID,Split,TaskLongitude,TaskLatitude,TaskSize,RequiredModelTypes
task_Server1_train_0_323,train,7.236516507,46.90227711,265,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_324,train,7.236516507,46.90227711,274,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_325,train,9.801973781,46.46633876,234,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_326,train,9.801973781,46.46633876,162,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_327,train,9.801973781,46.46633876,336,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_328,train,9.801973781,46.46633876,253,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_329,train,9.801973781,46.46633876,157,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_330,train,9.052985499,45.83144077,220,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_331,train,9.052985499,45.83144077,481,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_332,train,9.052985499,45.83144077,347,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_333,train,9.052985499,45.83144077,500,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_334,train,9.052985499,45.83144077,414,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_335,train,9.803270087,46.46677114,402,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_336,train,9.803270087,46.46677114,368,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_337,train,9.803270087,46.46677114,417,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_338,train,9.803270087,46.46677114,128,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_339,train,9.803270087,46.46677114,81,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_340,train,5.949537824,46.13282766,183,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_341,train,5.949537824,46.13282766,414,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_342,train,5.949537824,46.13282766,141,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_343,train,5.949537824,46.13282766,64,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_344,train,5.949537824,46.13282766,429,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_345,train,9.698358869,46.94435834,37,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_346,train,9.698358869,46.94435834,81,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_347,train,9.698358869,46.94435834,310,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_348,train,9.698358869,46.94435834,501,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_349,train,9.698358869,46.94435834,27,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_350,train,7.627573755,46.4359228,211,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_351,train,7.627573755,46.4359228,138,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_352,train,7.627573755,46.4359228,192,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_353,train,7.627573755,46.4359228,307,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_354,train,7.627573755,46.4359228,330,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_355,train,7.010880453,47.43486833,232,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_356,train,7.010880453,47.43486833,230,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_357,train,7.010880453,47.43486833,70,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_358,train,7.010880453,47.43486833,106,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_359,train,7.010880453,47.43486833,135,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_360,train,8.285313123,47.03766022,274,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_361,train,8.285313123,47.03766022,111,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_362,train,8.285313123,47.03766022,99,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_363,train,8.285313123,47.03766022,238,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_364,train,8.285313123,47.03766022,147,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_365,train,6.877918414,46.4676824,341,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_366,train,6.877918414,46.4676824,455,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_367,train,6.877918414,46.4676824,47,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_368,train,6.877918414,46.4676824,59,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_369,train,6.877918414,46.4676824,196,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_370,train,7.23540947,46.90011148,162,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_371,train,7.23540947,46.90011148,347,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_372,train,7.23540947,46.90011148,5,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_373,train,7.23540947,46.90011148,83,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_374,train,7.23540947,46.90011148,397,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_375,train,9.045960322,45.81537402,97,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_376,train,9.045960322,45.81537402,210,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_377,train,9.045960322,45.81537402,244,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_378,train,9.045960322,45.81537402,158,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_379,train,9.045960322,45.81537402,126,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_380,train,6.719889794,47.01914316,408,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_381,train,6.719889794,47.01914316,451,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_382,train,6.719889794,47.01914316,210,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_383,train,6.719889794,47.01914316,394,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_384,train,6.719889794,47.01914316,197,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_385,train,5.948635925,46.12797644,420,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_386,train,5.948635925,46.12797644,315,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_387,train,5.948635925,46.12797644,195,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_388,train,5.948635925,46.12797644,205,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_389,train,5.948635925,46.12797644,106,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_390,train,10.45012655,46.62781329,95,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_391,train,10.45012655,46.62781329,370,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_392,train,10.45012655,46.62781329,223,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_393,train,10.45012655,46.62781329,329,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_394,train,10.45012655,46.62781329,162,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_395,train,7.186079453,46.00271329,21,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_396,train,7.186079453,46.00271329,97,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_397,train,7.186079453,46.00271329,306,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_398,train,7.186079453,46.00271329,5,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_399,train,7.186079453,46.00271329,64,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_400,train,7.219222668,46.90209247,425,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_401,train,7.219222668,46.90209247,359,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_402,train,7.219222668,46.90209247,33,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_403,train,7.219222668,46.90209247,193,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_404,train,7.219222668,46.90209247,227,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_405,train,7.722569219,45.93716579,219,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_406,train,7.722569219,45.93716579,89,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_407,train,7.722569219,45.93716579,228,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_408,train,7.722569219,45.93716579,227,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_409,train,7.722569219,45.93716579,24,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_410,train,7.620617686,46.44066323,473,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_411,train,7.620617686,46.44066323,444,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_412,train,7.620617686,46.44066323,54,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_413,train,7.620617686,46.44066323,451,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_414,train,7.620617686,46.44066323,196,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_415,train,9.78438758,46.44744262,345,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_416,train,9.78438758,46.44744262,178,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_417,train,9.78438758,46.44744262,51,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_418,train,9.78438758,46.44744262,442,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_419,train,9.78438758,46.44744262,34,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_420,train,6.704244261,47.02447131,108,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_421,train,6.704244261,47.02447131,180,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_422,train,6.704244261,47.02447131,447,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_423,train,6.704244261,47.02447131,139,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_424,train,6.704244261,47.02447131,467,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_425,train,8.984574562,46.29624231,20,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_426,train,8.984574562,46.29624231,227,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_427,train,8.984574562,46.29624231,356,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_428,train,8.984574562,46.29624231,378,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_429,train,8.984574562,46.29624231,235,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_430,train,7.716531894,45.93842198,471,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_431,train,7.716531894,45.93842198,504,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_432,train,7.716531894,45.93842198,24,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_433,train,7.716531894,45.93842198,213,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_434,train,7.716531894,45.93842198,325,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_435,train,9.802948557,46.44792949,443,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_436,train,9.802948557,46.44792949,11,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_437,train,9.802948557,46.44792949,465,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_438,train,9.802948557,46.44792949,234,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_439,train,9.802948557,46.44792949,318,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_440,train,8.565560288,47.43634492,391,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_441,train,8.565560288,47.43634492,57,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_442,train,8.565560288,47.43634492,395,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_443,train,8.565560288,47.43634492,166,"[""GPT-4"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_444,train,8.565560288,47.43634492,45,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_445,train,9.121201831,47.62341415,5,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_446,train,9.121201831,47.62341415,240,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_447,train,9.121201831,47.62341415,110,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_448,train,9.121201831,47.62341415,296,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_449,train,9.121201831,47.62341415,104,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_450,train,8.103971804,46.19716922,188,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_451,train,8.103971804,46.19716922,175,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_452,train,8.103971804,46.19716922,17,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_453,train,8.103971804,46.19716922,56,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_454,train,8.103971804,46.19716922,377,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_455,train,6.292073162,46.68444305,146,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_456,train,6.292073162,46.68444305,286,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_457,train,6.292073162,46.68444305,492,"[""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_458,train,6.292073162,46.68444305,79,"[""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_459,train,6.292073162,46.68444305,244,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_460,train,7.187486733,46.01054853,346,"[""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_461,train,7.187486733,46.01054853,422,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_462,train,7.187486733,46.01054853,397,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_463,train,7.187486733,46.01054853,137,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_464,train,7.187486733,46.01054853,60,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_465,train,9.677044422,47.45736047,258,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_466,train,9.677044422,47.45736047,164,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_467,train,9.677044422,47.45736047,366,"[""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_468,train,9.677044422,47.45736047,2,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_469,train,9.677044422,47.45736047,240,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_470,train,8.559800315,47.43857297,11,"[""GPT-4"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_471,train,8.559800315,47.43857297,117,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_472,train,8.559800315,47.43857297,235,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_473,train,8.559800315,47.43857297,109,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_474,train,8.559800315,47.43857297,503,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_475,train,7.015723496,47.44167106,177,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_476,train,7.015723496,47.44167106,422,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_477,train,7.015723496,47.44167106,8,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_478,train,7.015723496,47.44167106,194,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_479,train,7.015723496,47.44167106,453,"[""GPT-4"", ""GPT-4"", ""GPT-4v"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_480,train,10.44227485,46.61961433,245,"[""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_481,train,10.44227485,46.61961433,262,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""GPT-4"", ""GPT-4v""]"
task_Server1_train_0_482,train,10.44227485,46.61961433,302,"[""ChatGPT"", ""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_483,train,10.44227485,46.61961433,450,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_484,train,10.44227485,46.61961433,341,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_485,train,7.222141595,46.89700374,7,"[""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""GPT-4"", ""ChatGPT""]"
task_Server1_train_0_486,train,7.222141595,46.89700374,366,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_487,train,7.222141595,46.89700374,116,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_488,train,7.222141595,46.89700374,131,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_489,train,7.222141595,46.89700374,393,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_490,train,7.709276175,47.68345781,122,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_491,train,7.709276175,47.68345781,103,"[""ChatGPT"", ""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_492,train,7.709276175,47.68345781,343,"[""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""GPT-4v""]"
task_Server1_train_0_493,train,7.709276175,47.68345781,140,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_494,train,7.709276175,47.68345781,249,"[""GPT-4"", ""GPT-4"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT""]"
task_Server1_train_0_495,train,7.710510256,47.68162702,219,"[""GPT-4"", ""ChatGPT"", ""GPT-4v"", ""GPT-4v"", ""ChatGPT""]"
task_Server1_train_0_496,train,7.710510256,47.68162702,140,"[""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""ChatGPT"", ""GPT-4v""]"
task_Server1_train_0_497,train,7.710510256,47.68162702,32,"[""GPT-4"", ""ChatGPT"", ""GPT-4"", ""GPT-4v"", ""ChatGPT""]"
